s_name,b_hours,county,address,rate,geo_loc,pic_url,gmaps_url,s_type,comm,area,create_time,update_time,spot_id
鳳儀書院,"
星期三 10:30–17:30
星期四 10:30–17:30
星期五 10:30–17:30
星期六 10:30–18:30
星期日 10:30–18:30
星期一 休息
星期二 10:30–17:30",高雄市,高雄市鳳山區鳳明街62號,4.3,POINT(120.35949 22.62774),https://lh3.googleusercontent.com/p/AF1QipP29dmKW-hvs3CXFKyL3TWXoKjCjCI6o27cilBk=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJrTUh7DgbbjQRKQc8yg4lIBw,戶外,7824.0,鳳山區,2025-05-07 03:50:30,2025-05-07 03:50:30,1fb334bb-2e0a-555a-900c-fd8ffeadc7ed
衛武營 國家藝術文化中心,"
星期三 11:00–20:00
星期四 11:00–20:00
星期五 11:00–20:00
星期六 11:00–20:00
星期日 11:00–20:00
星期一 11:00–20:00
星期二 11:00–20:00",高雄市,高雄市鳳山區三多一路1號,4.6,POINT(120.34244 22.62300),https://lh3.googleusercontent.com/p/AF1QipP4Lwpshpv3yf_9GUBMAfGmPbzvl3qyXb3ImluQ=w408-h305-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ_WQhqLQEbjQRJiKjGxZYBPw,室內,20757.0,鳳山區,2025-05-07 03:50:30,2025-05-07 03:50:30,b3abf361-5ff4-5283-82d5-3e1716bc0a8e
三和瓦窯,"
星期三 休息
星期四 休息
星期五 休息
星期六 10:00–17:30
星期日 10:00–17:30
星期一 休息
星期二 休息",高雄市,高雄市大樹區竹寮路94號94之1號（園區門市建材部,4.2,POINT(120.42688 22.66330),https://lh3.googleusercontent.com/p/AF1QipOl2wYBhyTT4LGpU7424uKG_pl79Y-j7o0SgKym=w408-h272-k-no,https://www.google.com/maps/place/?q=place_id:ChIJpyf3MQUabjQRtfD1QJt23AM,戶外,1494.0,大樹區,2025-05-07 03:50:30,2025-05-07 03:50:30,0839156e-5408-51ed-ae6a-9b22a97285b6
裕賀牛觀光工廠,"
星期三 10:00–18:00
星期四 10:00–18:00
星期五 10:00–18:00
星期六 10:00–19:00
星期日 10:00–19:00
星期一 休息
星期二 休息",高雄市,高雄市燕巢區大仁路68號,4.5,POINT(120.38301 22.77024),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr1_bCUx45rWQLcbVVAQH-HdFJXP5RNJQ4hHzAqIt3LX8vJ6vFYTAPxb-_73L-N0vi4ZDvcRJqzZPs2JJKN-Y2GOyoNwjzDqbxPDWRUGsA8BYTXBBUfNjpR2_7U1Jqhr7kqti8eFw=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJs0yxWuYRbjQRLhR_4-MoT7c,室內,3347.0,燕巢區,2025-05-07 03:50:30,2025-05-07 03:50:30,c61d3d7f-7491-51ea-bd91-e4518b044920
高雄市文化中心,,高雄市,高雄市苓雅區五福一路67號,4.5,POINT(120.31807 22.62578),https://lh3.googleusercontent.com/gps-cs-s/AC9h4np6XSJG-zb1PG52wuonBgFD-EsZXXn0dwoZWO-qznvuYTBFLshGW3Qu3m-tgSspjiFIbo625Oy34JgD4TEs6kt9YV9JKf4xDw0RJYEvuUmqblr4uQ-qxpFRPJLuHJ_s7mUk0zYy=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJbw4Vj5YEbjQRQ_GPc5soR8o,室內,9875.0,苓雅區,2025-05-07 03:50:30,2025-05-07 03:50:30,11ff662c-bcb6-5ccc-afdc-d78a8743d0b5
壽山動物園,"
星期三 09:00–17:00
星期四 09:00–17:00
星期五 09:00–17:00
星期六 09:00–17:00
星期日 09:00–17:00
星期一 休息
星期二 09:00–17:00",高雄市,高雄市鼓山區萬壽路350號,4.2,POINT(120.27517 22.63456),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nreYYCyYh2B0wHWpe9h4ZeO2ef1E0mg1jbmo1SN3EhZ14z6q7u7sLGUAlKIiU2O-vBfMJZiubmGHKUQBtmi_mRIAFqpy1G-Btc6c7MfWaMPk0qwwBn8XiAEXrLP1Zs2aCrxtCBp=w408-h271-k-no,https://www.google.com/maps/place/?q=place_id:ChIJyWfQ7mwEbjQRX1c3vnfhp0A,戶外,20804.0,鼓山區,2025-05-07 03:50:30,2025-05-07 03:50:30,08d3a7b4-8661-58b9-bd0b-194f8eeb7b0d
鳳山縣新城 東便門(同儀門),"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",高雄市,高雄市鳳山區三民路44巷28號,4.2,POINT(120.36309 22.62146),https://lh3.googleusercontent.com/gps-cs-s/AC9h4npzNZw9tvr7GABgPozP-tdB5kgW2G1td1GdpQ1Q6_NiOgPjoi9AjcEbGz3I3BSSyIOXVrIpmXThogiomT1tk_a0YbxDLPmk9n2lqTO3vAPw39wlOnPTwsOqYY8zIWggkPBSCYFBpw=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJw3-rAkEbbjQRVihDA8gh1Fg,戶外,672.0,鳳山區,2025-05-07 03:50:30,2025-05-07 03:50:30,2c9aa17a-a662-5774-a44b-961255473517
夢時代購物中心/統一時代百貨高雄店,"
星期三 11:00–22:00
星期四 11:00–22:00
星期五 11:00–22:30
星期六 10:30–22:30
星期日 10:30–22:00
星期一 11:00–22:00
星期二 11:00–22:00",高雄市,高雄市前鎮區中華五路789號,4.5,POINT(120.30575 22.59487),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqp9r1yT-hHhSi09_tN24BuC4L87Z7yuI5qQ4kN4fot12QcR-k1K0v657UefoZoPo1Y6cC_b0osEgspNBc_1rcQ7rxp0nCuo1MGS4M0DotRJkK3uArGO-NBSyf4EJXUDRz_52eqcw=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJJ9PJ63IDbjQR-dpo3hF9MZI,室內,66644.0,前鎮區,2025-05-07 03:50:30,2025-05-07 03:50:30,3358c9d8-eda1-5118-ae21-2ce9456077ec
高雄文學館 Kaohsiung Literature Library,,高雄市,高雄市前金區民生二路39號,4.6,POINT(120.29798 22.62550),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqL88hxrN-dB1HuYuSsFVtzfuuhVBMPRZ9rfcNbAsxqcjyzppzEaZdHIpXgN3kFkJGXCPld28a31H_HqHfVNJjJIYDjF27WZ-8YgJ7RmncETAnQrdKh6xK1lFsY9p_lbY7J7Seh=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJfQKzj4cEbjQRNSQKhr9_xh8,室內,192.0,前金區,2025-05-07 03:50:30,2025-05-07 03:50:30,33c1ec84-6dbe-52cf-a6fb-9ecdd88d161f
打狗英國領事館文化園區(山上園區),"
星期三 休息
星期四 10:00–19:00
星期五 10:00–19:00
星期六 09:00–19:00
星期日 09:00–19:00
星期一 10:00–19:00
星期二 10:00–19:00",高雄市,高雄市鼓山區蓮海路20號,4.2,POINT(120.26687 22.61887),https://lh3.googleusercontent.com/gps-cs-s/AC9h4no9m_gdBjyY9f--v0RbPJ7zswt7tAjnG1DEHQ5s_AztRO0TiqHsrYP2-lsYKU5frSHF3e7ZbwnEDx4xwxEBl0rgrAkH7G_EczUnVAdusZcGvILETCh4pr85LC0R9pB5N56p2zRrEA=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJFfV1wfYDbjQRHdGpq6VRADM,室內,8886.0,鼓山區,2025-05-07 03:50:30,2025-05-07 03:50:30,45f4f0be-1699-572a-9b09-134c3490bdd4
佛光山佛陀紀念館,"
星期三 09:00–18:00
星期四 09:00–18:00
星期五 09:00–18:00
星期六 09:00–19:00
星期日 09:00–19:00
星期一 09:00–18:00
星期二 09:00–18:00",高雄市,高雄市大樹區統嶺路1號,4.6,POINT(120.44739 22.75495),https://lh3.googleusercontent.com/p/AF1QipOMB01bFFYVXVVqqNm91KNdw4TJHm-4oqfGHsZH=w908-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJK3DeNq8WbjQRPFlnj_pTDKc,室內,36667.0,大樹區,2025-05-07 03:50:30,2025-05-07 03:50:30,e6588d07-2317-50f3-a9a3-1ed6a7dbb136
香蕉碼頭,,高雄市,高雄市鼓山區蓬萊路23號,4.4,POINT(120.27816 22.61830),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrbi7mEvmscbmKdbSL9BgvnbCCMIXeg4SH8x7fr2VU8m-8cMRnle1unPAad5FSo_vk8XqmuHFPgydUtrakTTk1hbnzbDMrwNuJL2-77SJ9snmnmLyNzDUTdeMHagZVKvyZyl2OJzQ=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJj5_NL00DbjQRL8dezFS_WyY,戶外,123.0,鼓山區,2025-05-07 03:50:30,2025-05-07 03:50:30,a5f2259f-b16f-5213-a6eb-c95a84381a9c
哈瑪星鐵道文化園區,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",高雄市,高雄市鼓山區鼓山一路32號,4.4,POINT(120.27664 22.62171),https://lh3.googleusercontent.com/gps-cs-s/AC9h4np-PWFkBCCs6n0RuEHsqaCsnsEdSbh_THbfrnNDX4SYLUMdpiWU3sAbPtreGTin4dILVkMGbvOcHyBvq8I0gVxEgbMfC9fRZmd03CBRLogzENnKIV8ZVFgmgWyHkYV--lbdGvHvwA=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJaZ76fnUEbjQRjhliomTpf6Q,戶外,7020.0,鼓山區,2025-05-07 03:50:30,2025-05-07 03:50:30,9b220ed6-1fae-5d9b-98b0-d3275764251e
觀音山風景區,,高雄市,高雄市大社區翠屏路,4.2,POINT(120.37175 22.72964),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr7t-9iYpQ8ikyQq8BUZAaZWV1_KDFTkeHP4HM3jey8p1YOCi8bhvfQZY-Y3aCrC6Q54ujq53DM4i12axbpEFgts4e2arS3Iuxwa3yjPnM65oSaXpzw4ycjNWr6o2gDe7olSfRL=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJfd6_UUsQbjQRqPyz34T8rS8,戶外,2535.0,大社區,2025-05-07 03:50:30,2025-05-07 03:50:30,9df85e8a-f93a-5e70-810f-c0c4de357670
阿公店水庫風景區管理處,"
星期三 06:00–18:00
星期四 06:00–18:00
星期五 06:00–18:00
星期六 06:00–18:00
星期日 06:00–18:00
星期一 06:00–18:00
星期二 06:00–18:00",高雄市,高雄市燕巢區工程路1號,4.2,POINT(120.35640 22.80333),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrtHtgrlECD2g7BNdK8wrR-05vlyo2y9mDbYfUGIsSKBjgQWUTMXYOfW6Qx4UvuRfHrvw2KeM0uEU1LaEgfZwFBUoGC7LeWr2ZseYjYDVAYsQsVyYPgR1WKRjCpRWZHcJDl5j4vhQ=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJd6K4Em4SbjQRvFNmdwCATOs,室內,4033.0,燕巢區,2025-05-07 03:50:30,2025-05-07 03:50:30,d4a28e0d-1c43-5230-833e-20f9ccb108a4
左營啟明堂,"
星期三 05:00–21:00
星期四 05:00–21:00
星期五 05:00–21:00
星期六 05:00–21:00
星期日 05:00–21:00
星期一 05:00–21:00
星期二 05:00–21:00",高雄市,高雄市左營區蓮潭路36號,4.6,POINT(120.29222 22.68233),https://lh3.googleusercontent.com/gps-cs-s/AC9h4noKKcBo6VH00dsGWxYEIXoBeoCLR4DhWhEFQUYQOR9K8vAq6jHlgjELfM0rL8CbK5E87wgXB__PZNC_N2mcLNLufXhVUeOhBcBL5XU0DkLHXfViTNuhrjcvnT87Kk4n2qjJe5Ux=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJO23KVZ8FbjQRXJWQm3qCW2s,戶外,1058.0,左營區,2025-05-07 03:50:30,2025-05-07 03:50:30,4a99d75d-84d7-56b4-8743-f7f6bd9c8b70
高雄市立歷史博物館,"
星期三 09:00–17:00
星期四 09:00–17:00
星期五 09:00–17:00
星期六 09:00–17:00
星期日 09:00–17:00
星期一 休息
星期二 09:00–17:00",高雄市,高雄市鹽埕區中正四路272號,4.4,POINT(120.28680 22.62695),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrrpPQIEsliySDwxjtitqblItiITYxuVtPrwvF6uUuA0Ob_PlstzDTHCtuJUnz_EB5Vo4OKMd52Q2VJipPoH94ldjxc3cqXfn01uvwafoJBjisvcVwVTSEwmfm_y_DbT3NMEECzvg=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJfxTrY3oEbjQRBgqP88zWQWc,室內,4016.0,鹽埕區,2025-05-07 03:50:30,2025-05-07 03:50:30,1510f3e6-9dbc-5e3b-b542-6a1de1f1d77c
劉家百年古厝,,高雄市,高雄市湖內區仁愛街206號,,POINT(120.21812 22.89345),https://www.google.com/maps/vt/pb=!1m4!1m3!1i17!2i109305!3i56969!2m3!1e0!2sm!3i732489440!2m2!1e2!2sspotlit!3m8!2szh-TW!3stw!5e1105!12m4!1e68!2m2!1sset!2sRoadmap!4e0!5m1!1e0!23i1368782!23i1368785!23i4861626!23i10211310!23i4897086!23i72613116!23i47054629!23i72385654!23i72310157!23i72458815!23i10211069!23i94243289!23i94255677!23i72692817!23i10210500!23i94222679!23i72860224!23i10211515!23i94260020!27m15!299174093m14!14m13!1m8!1m2!1y3778085781077457559!2y9404054812428527510!2s%2Fg%2F11vzcw80cm!4m2!1x228934530!2x1202180721!15sgcid%3Ahousing_society!2b0!3b0!6b0!8b0,https://www.google.com/maps/place/?q=place_id:ChIJl3oTMAB1bjQRluca7wbqgYI,戶外,,湖內區,2025-05-07 03:50:30,2025-05-07 03:50:30,611fc6f9-d3e6-5a32-ae7f-85ee3551e7d3
紅毛港文化園區,"
星期三 休息
星期四 15:00–20:00
星期五 15:00–20:00
星期六 10:00–21:00
星期日 10:00–21:00
星期一 15:00–20:00
星期二 15:00–20:00",高雄市,高雄市小港區南星路2808號,4.5,POINT(120.31794 22.55069),https://lh3.googleusercontent.com/gps-cs-s/AC9h4noy08LzYmeAz12n-3vI6BFkDV-bF1NJgRGBaQPhHXAH32Uk6KPdZNJ3NOuoddYUYLn8lV21hFyzOme0MOmRRRhy_IbBcr3jpHfiRp5Do9H3u6N_nw7QnInmjy1maLXg7ApzG9C0=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJn3Q73aXicTQRndQSbrqd9kg,戶外,10923.0,小港區,2025-05-07 03:50:30,2025-05-07 03:50:30,28a1c5ef-c61a-55a1-9126-8ccf3e719f38
高雄都會公園,"
星期三 08:00–21:00
星期四 08:00–21:00
星期五 08:00–21:00
星期六 08:00–21:00
星期日 08:00–21:00
星期一 08:00–21:00
星期二 08:00–21:00",高雄市,高雄市楠梓區德民路24號,4.3,POINT(120.31103 22.73282),https://lh3.googleusercontent.com/gps-cs-s/AC9h4no3_bmGGs5yq0kuuMnjxaqop8svP_Z3GIqkD3pcxm1g8ZsNCLKiIkuJW8nqe74vyrjFVPXfpHZ91pKTmP8VFUrFL4NRelo5GcpBmySEHa_-CVrWF3wqwNEybUsRKGgTnXPd0o-dXA=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJe9ZzT7YPbjQRT0MFUNVqLlg,戶外,4698.0,楠梓區,2025-05-07 03:50:30,2025-05-07 03:50:30,17b58b23-a4de-57a3-bd75-8595da35d572
義大世界購物廣場,"
星期三 11:00–22:00
星期四 11:00–22:00
星期五 11:00–22:00
星期六 10:00–22:00
星期日 10:00–22:00
星期一 11:00–22:00
星期二 11:00–22:00",高雄市,高雄市大樹區學城路一段12號,4.2,POINT(120.40626 22.72951),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrLbp0fP9AGKWo2SyB2joADFznQsktFYvEU6QnZFrAxcT7GNsimvZz_JLChb1fHPrrDlFOOX1UDUgTAO-Y76n3mXqK5Kbu2_hHYDa4UVeLuyPSPoEhc_PDf-EbWs-kY2H6FHtnf=w408-h544-k-no,https://www.google.com/maps/place/?q=place_id:ChIJh-J5vhsRbjQRP1JzVQM9tAU,戶外,20829.0,大樹區,2025-05-07 03:50:30,2025-05-07 03:50:30,b2dd94f3-e260-58b5-ab5e-6a3945045698
高屏溪斜張橋,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",高雄市,高雄市大樹區福爾摩沙高速公路,4.4,POINT(120.45442 22.76379),https://lh3.googleusercontent.com/gps-cs-s/AC9h4npc-cVDARl-vCBwPBLr6SL65heIRP34Kb6PUR9Fuz4djb41hPKTiamXmxjOhSSvwkGI-YIZaN_D98_OllgNZf4_iEqUZ273yW7rOZXCONwqq0H7t0s0ctOXhZnIyQZIe3t7FGA=w408-h724-k-no,https://www.google.com/maps/place/?q=place_id:ChIJKdpmXxoUbjQRjgVyS9vKs6s,戶外,426.0,大樹區,2025-05-07 03:50:30,2025-05-07 03:50:30,cf832ead-f215-55f4-b0bb-747d54f3e87f
旗山車站-糖鐵故事館,"
星期三 10:00–18:00
星期四 10:00–18:00
星期五 10:00–18:00
星期六 10:00–19:00
星期日 10:00–19:00
星期一 10:00–18:00
星期二 休息",高雄市,高雄市旗山區中山路1號,4.1,POINT(120.48198 22.88459),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrFFNpPzLQ7LxE24kOgLlVxle6aWfTcufRVxu8lVMTjZTUVgHHgagVx3gddelf9TLJe6dNSY5A24-gUqhMD7VDw9bnQq6l45fapMhTccFTJtQVRa5zz3aS7vgupM_-V3wdclz6K=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJu0mEUlNqbjQRRgU7Ogedxco,室內,3970.0,旗山區,2025-05-07 03:50:30,2025-05-07 03:50:30,9c8ac129-c153-581f-ab19-29b2b12ffcfc
旗津貝殼館,"
星期三 09:00–17:00
星期四 09:00–17:00
星期五 09:00–17:00
星期六 09:00–17:00
星期日 09:00–17:00
星期一 休息
星期二 09:00–17:00",高雄市,高雄市旗津區旗津三路887號,4.1,POINT(120.27425 22.60114),https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr7ZM-Nq8iW_IO77a1GidTJtZ6RrDwwzI8HPMTROovtPPC6U8SP3zaeZW70HmUQPAqD4bFNVLBTdDBoez7eJf3fMtcap_LnfEN5fKi7XffCUWB3PfHifCGTJYL7WjL_nSluBOOaAg=w408-h307-k-no,https://www.google.com/maps/place/?q=place_id:ChIJpUASyeoDbjQRpmiYx0Ciuc4,室內,3237.0,旗津區,2025-05-07 03:50:30,2025-05-07 03:50:30,ac68636d-3990-52df-bd46-caca77d2c1aa
旗津風車公園,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",高雄市,高雄市旗津區旗津二路,4.2,POINT(120.28434 22.58831),https://lh3.googleusercontent.com/gps-cs-s/AC9h4noXiNXvI_EqEDHgdEKsB6emr4Vv1xtW_q7W58XCsj1IA6uYTAZ4IeNFPPgRhfUw4KhTqBohoIAygCf38EnJ3fyhTyo-LDj8AD7f08HEt37NF_Zw7suZdkprTHnSR7C4MTNjFGr3=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJq6rqDu4DbjQRcVvduhiAYu4,戶外,10006.0,旗津區,2025-05-07 03:50:30,2025-05-07 03:50:30,3105203b-77d0-5e69-a420-e7ab9970e0f9
十鼓文創股份有限公司,,高雄市,高雄市橋頭區糖廠路24號,4.4,POINT(120.31279 22.75877),https://lh3.googleusercontent.com/p/AF1QipP7C-mnS6y2TfGwTVMw9NWPMm08_t7n4NiAd-Rx=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJPTanvkUObjQRvsxOPmPvE1Y,戶外,27.0,橋頭區,2025-05-07 03:50:30,2025-05-07 03:50:30,33d6d5a3-77ac-5ff9-ac61-dee73bf5cc7c
大坪頂熱帶植物園,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",高雄市,高雄市小港區高坪十九街103號,4.4,POINT(120.38988 22.55616),https://lh3.googleusercontent.com/p/AF1QipPLR52I_ax1nvGLPCPHbegxiaQUPSAal-iVBgOz=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJC8O2HbwdbjQRQ11qg_cifeY,戶外,257.0,小港區,2025-05-07 03:50:30,2025-05-07 03:50:30,92b9173a-1dda-5aae-8bcf-812dd93ce616
澄瀾砲台,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",高雄市,高雄市鳳山區立志街,4.0,POINT(120.35472 22.62392),https://lh3.googleusercontent.com/p/AF1QipMXC0xFoIeylLOvxqljg81RERw1CpBw_6JVFsA0=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ4delfkgbbjQRGiPj_y9SXDk,戶外,362.0,鳳山區,2025-05-07 03:50:30,2025-05-07 03:50:30,ef3cc924-65e9-5b6e-96dc-2b8a11d3c4be
駁二藝術特區,,高雄市,高雄市鹽埕區大勇路1號,4.4,POINT(120.28153 22.61998),https://lh3.googleusercontent.com/p/AF1QipP5uALSctKKUQSiQ0nn6psT5XM9IlCZa82IxiKZ=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJW8ThIHYEbjQR8k12HL3R1uY,室內,70558.0,鹽埕區,2025-05-07 03:50:30,2025-05-07 03:50:30,25cba486-6634-5b34-b1f6-b95ae25bb4ac
蓮池潭風景區,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",高雄市,高雄市左營區,4.3,POINT(120.29691 22.67870),https://lh3.googleusercontent.com/p/AF1QipMlta3L35Y5oO0yC9JewwEZ5afE61P6qBIGOI2A=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJa9QbdXUFbjQRH2EPZEFWJKs,戶外,5201.0,左營區,2025-05-07 03:50:30,2025-05-07 03:50:30,a42d113d-406e-5c08-be91-3ffdec19e55e
衛武營都會公園,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",高雄市,高雄市鳳山區輜汽路281號,4.5,POINT(120.34030 22.62045),https://lh3.googleusercontent.com/p/AF1QipPrWdFfq5wC95IrkL69YgwziwwCWPHoFh3fuj9x=w408-h250-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ6zA69LIEbjQRwgBjwyJQ3xc,戶外,23111.0,鳳山區,2025-05-07 03:50:30,2025-05-07 03:50:30,6c16993a-abb5-5ff1-818d-0b8b7b0872a1
天主教高雄教區玫瑰聖母聖殿主教座堂,"
星期三 09:00–18:00
星期四 09:00–18:00
星期五 09:00–18:00
星期六 休息
星期日 休息
星期一 休息
星期二 09:00–18:00",高雄市,高雄市苓雅區五福三路151號,4.4,POINT(120.29167 22.62034),https://lh3.googleusercontent.com/p/AF1QipPpPWf780zw620sYmWhP9gjbbS2a3TXxWoOajuG=w426-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJmYPq1XgEbjQRD2iIwgt5y7M,戶外,2335.0,苓雅區,2025-05-07 03:50:30,2025-05-07 03:50:30,28b04af9-acd6-527a-a983-3c57b576e9ec
茂林賞蝶步道,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",高雄市,高雄市茂林區,4.4,POINT(120.66289 22.88624),https://lh3.googleusercontent.com/p/AF1QipOnm8_TGWZlHI13bd6ubewyfg3bGIbaO6l3KTze=w408-h305-k-no,https://www.google.com/maps/place/?q=place_id:ChIJVawdqStEbjQR6mtPJvbUShg,戶外,1162.0,茂林區,2025-05-07 03:50:30,2025-05-07 03:50:30,df0ee373-456c-57cb-abde-c3b369f2f007
永齡杉林有機農業園區,"
星期三 09:00–17:00
星期四 09:00–17:00
星期五 09:00–17:00
星期六 08:30–20:00
星期日 休息
星期一 09:00–17:00
星期二 09:00–17:00",高雄市,高雄市杉林區山仙路288號,3.9,POINT(120.55062 22.97763),https://lh3.googleusercontent.com/p/AF1QipOeb1SXFpYC9oCWTVZxvU5SoYKUcGo-_m08mIVJ=w425-h240-k-no,https://www.google.com/maps/place/?q=place_id:ChIJOxENQrxCbjQRm9FR14ZUtnU,戶外,401.0,杉林區,2025-05-07 03:50:30,2025-05-07 03:50:30,8e234527-5325-5514-bd1a-0ba0110908e6
國立科學工藝博物館,,高雄市,高雄市三民區九如一路720號,4.5,POINT(120.32255 22.64149),https://lh3.googleusercontent.com/p/AF1QipPqDDP3f-Ak2SnMhQ1Sk4590HF027a8oTeq2nZJ=w408-h305-k-no,https://www.google.com/maps/place/?q=place_id:ChIJ863J8MIEbjQRFfUl7uVWJxo,室內,24249.0,三民區,2025-05-07 03:50:30,2025-05-07 03:50:30,5842bf2b-ee86-5269-9b70-354192f32772
勞工公園,"
星期三 24 小時營業
星期四 24 小時營業
星期五 24 小時營業
星期六 24 小時營業
星期日 24 小時營業
星期一 24 小時營業
星期二 24 小時營業",高雄市,高雄市前鎮區中山三路,4.2,POINT(120.30931 22.60726),https://lh3.googleusercontent.com/p/AF1QipN4KETfikw7EAslOshK_O2gD_r4BBzgR2XZSUls=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJUejZLXsDbjQRW4Y6t3HVP8s,戶外,9002.0,前鎮區,2025-05-07 03:50:30,2025-05-07 03:50:30,a88544a1-bd65-5dcd-aed1-8f063bea5edd
富樂夢觀光工廠,"
星期三 休息
星期四 休息
星期五 休息
星期六 09:30–16:30
星期日 09:30–16:30
星期一 休息
星期二 休息",高雄市,高雄市湖內區中山路二段42號,4.2,POINT(120.23132 22.90340),https://lh3.googleusercontent.com/p/AF1QipNryy4Bi-kTls2wcSwkcPVCMsp3HIyIhFjhW3I6=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJuSvpJrl0bjQRv-HkFfRuLQ4,室內,1957.0,湖內區,2025-05-07 03:50:30,2025-05-07 03:50:30,b1c151f8-4ad8-50e9-8cf4-152059c31e97
台灣螺絲博物館,"
星期三 09:00–12:00 13:00–16:00
星期四 09:00–12:00 13:00–16:00
星期五 09:00–12:00 13:00–16:00
星期六 09:00–12:00 13:00–16:00
星期日 09:00–12:00 13:00–16:00
星期一 休息
星期二 09:00–12:00 13:00–16:00",高雄市,高雄市岡山區岡山路533之2號,3.4,POINT(120.28692 22.80162),https://lh3.googleusercontent.com/p/AF1QipPsE7OkPAfz1yORNRlQ9f2LXt6I4YS0WH13IHJT=w408-h306-k-no,https://www.google.com/maps/place/?q=place_id:ChIJv87RHTAMbjQRrnuS2ZhTsHg,室內,298.0,岡山區,2025-05-07 03:50:30,2025-05-07 03:50:30,dd640747-77fa-5e37-9005-9dd1df8c272a
